EventID,Start_Time,End_Time,Year,Month,Facility_Code,Participant_Code,Status,Outage_Reason,Energy_Lost_MW,Description_Of_Outage,
1011,2017-08-17 17:00,2017-08-17 17:00,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,172.405,Operational issues caused real time forced outage.,
1012,2017-09-27 8:00,2017-09-29 16:30,2017,9,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,PD testing,
1013,2017-10-03 8:00,2017-10-04 15:30,2017,10,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,PD testing,
1014,2017-08-24 9:30,2017-08-24 15:00,2017,8,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,ODOM,
1015,2017-08-19 9:30,2017-08-19 9:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,31.957,Operational Issues caused real time forced outage.,
1016,2017-08-19 8:30,2017-08-19 9:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,27.073,Operational Issues caused real time forced outage.,
1017,2017-08-19 8:00,2017-08-19 8:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,34.305,Operational Issues caused real time forced outage.,
1018,2017-08-19 7:00,2017-08-19 7:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,30.479,Operational Issues caused real time forced outage.,
1019,2017-08-19 3:30,2017-08-19 3:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,27.593,Operational Issues caused real time forced outage.,
1020,2017-08-19 1:00,2017-08-19 1:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,26.879,Operational Issues caused real time forced outage.,
1021,2017-08-18 22:30,2017-08-18 22:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,30.281,Operational Issues caused real time forced outage.,
1022,2017-08-18 21:00,2017-08-18 21:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,29.049,Operational Issues caused real time forced outage.,
1023,2017-08-18 20:00,2017-08-18 20:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,26.646,Operational Issues caused real time forced outage.,
1024,2017-08-18 7:30,2017-08-18 7:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,28.95,Operational Issues caused real time forced outage.,
1025,2017-08-18 6:30,2017-08-18 7:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,36.036,Operational Issues caused real time forced outage.,
1026,2017-08-18 6:00,2017-08-18 6:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,32.761,Operational Issues caused real time forced outage.,
1027,2017-08-18 5:30,2017-08-18 5:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,34.025,Operational Issues caused real time forced outage.,
1028,2017-08-18 4:30,2017-08-18 5:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,32.561,Operational Issues caused real time forced outage.,
1029,2017-08-18 3:00,2017-08-18 3:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,32.085,Operational Issues caused real time forced outage.,
1030,2017-08-17 16:30,2017-08-17 16:30,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,162.073,Operational issues caused unit trip.,
1031,2017-08-24 9:30,2017-08-25 0:00,2017,8,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),0,Unit available on Diesel,
1032,2017-08-15 16:00,2017-08-15 16:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,63.316,Operational Issues caused real time forced outage.,
1033,2017-08-15 15:30,2017-08-15 15:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,116.427,Operational Issues caused real time forced outage.,
1034,2017-08-15 15:00,2017-08-15 15:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,43,Operational Issues caused real time forced outage.,
1035,2017-08-15 14:30,2017-08-15 14:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,48.638,Operational Issues caused real time forced outage.,
1036,2017-08-19 17:00,2017-08-19 17:30,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,32.71,Deviation from dispatch,
1037,2017-08-17 11:30,2017-08-18 0:00,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,34.61,Deviation from dispatch,
1038,2017-08-14 10:00,2017-08-14 10:30,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,36.09,Deviation from dispatch,
1039,2017-08-14 9:00,2017-08-14 9:30,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,31.47,Deviation from dispatch,
1040,2017-08-18 18:00,2017-08-18 18:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6.5,TES Report - constrained off MW's.,
1041,2017-08-18 17:30,2017-08-18 17:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,TES Report - constrained off MW's.,
1042,2017-08-16 20:00,2017-08-16 20:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,TES Report - constrained off MW's.,
1043,2017-08-23 9:30,2017-08-23 13:30,2017,8,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),21,ODOM,
1044,2017-08-15 17:30,2017-08-15 21:30,2017,8,MELK_G7,MELK,Approved,Forced,7,ID fan capacity,
1045,2017-08-15 8:00,2017-08-15 8:00,2017,8,MELK_G7,MELK,Approved,Forced,7,ID fan capacity,
1046,2017-08-14 18:00,2017-08-14 21:00,2017,8,MELK_G7,MELK,Approved,Forced,7,ID fan capacity,
1047,2017-08-11 17:30,2017-08-11 19:30,2017,8,MELK_G7,MELK,Approved,Forced,4,West Boiler feed pump Outage,
1048,2017-08-14 8:00,2017-08-14 8:30,2017,8,MELK_G7,MELK,Approved,Forced,5,ID fan capacity,
1049,2017-08-15 8:00,2017-08-15 8:00,2017,8,MELK_G7,MELK,Approved,Forced,9,Centre CW pump outage,
1050,2017-08-14 17:00,2017-08-14 21:00,2017,8,MELK_G7,MELK,Approved,Forced,4,Centre CW pump outage,
1051,2017-08-14 9:00,2017-08-14 10:30,2017,8,MELK_G7,MELK,Approved,Forced,4,Centre CW pump outage,
1052,2017-08-10 16:30,2017-08-29 16:30,2017,8,MELK_G7,MELK,Approved,Forced,11,Centre CW pump outage,
1053,2017-08-08 19:00,2017-08-08 19:30,2017,8,MELK_G7,MELK,Approved,Forced,4,North Boiler feed pump oil leak,
1054,2017-11-20 12:00,2017-11-28 6:30,2017,11,TIWEST_COG1,TRMOS,Approved,Scheduled (Planned),42.1,Annual plus Generator Rotor Changeout,
1055,2017-08-25 17:30,2017-09-22 17:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),7,Load Derate,
1056,2017-08-24 8:00,2017-08-24 15:30,2017,8,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),9.9,Maintenance,
1057,2017-09-14 5:00,2017-09-14 22:30,2017,9,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,WMK OOS For Compressor Wash,
1058,2017-09-12 5:00,2017-09-12 16:30,2017,9,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,WMS OOS For Compressor Wash,
1059,2017-09-14 5:00,2017-09-14 22:30,2017,9,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,WMK OOS For Compressor Wash,
1060,2017-09-12 5:00,2017-09-12 16:30,2017,9,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,WMS OOS For Compressor Wash,
1061,2017-08-21 13:00,2017-08-21 13:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),78,ODOM,
1062,2017-08-22 0:00,2017-08-22 0:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,ODOM,
1063,2017-08-20 17:30,2017-08-20 17:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,52,Unit failed to start,
1064,2017-08-20 18:00,2017-08-20 18:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,156,Failed to start,
1065,2017-08-17 17:00,2017-08-17 21:30,2017,8,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,190,Operational issues caused real time forced outage.,
1066,2017-08-27 8:00,2017-09-02 20:30,2017,8,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.02,"Pre accepted with planning engineer , 10 MW TA isolated for 7 days ",
1067,2017-09-03 6:00,2017-10-06 20:00,2017,9,ENRG_KALGOORLIE_GT3,ENRG,Accepted,Scheduled (Planned),0.02,Turbine alternator outage 7 days 10 mw - 0.02 MW site export ,
1068,2017-10-03 8:00,2017-10-05 16:30,2017,10,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine Maintenance,
1069,2017-08-17 10:30,2017-08-17 13:00,2017,8,AUXC_WGP,AUXC,Approved,Forced,26,GT Tripped during start up,
1070,2017-08-12 13:00,2017-08-12 13:00,2017,8,PMC_AG,PMC,Approved,Forced,203.167,Operational issues caused real time forced outage.,
1071,2017-08-13 0:30,2017-08-13 0:30,2017,8,PMC_AG,PMC,Approved,Forced,272.456,Operational issues caused real time forced outage.,
1072,2017-08-13 0:00,2017-08-13 0:00,2017,8,PMC_AG,PMC,Approved,Forced,335,Operational issues caused real time forced outage.,
1073,2017-08-11 2:30,2017-08-11 7:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,43.539,Operational Issues caused real time forced outage.,
1074,2017-08-10 22:30,2017-08-11 2:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,44.385,Operational Issues caused real time forced outage.,
1075,2017-08-10 22:00,2017-08-10 22:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,38.201,Operational Issues caused real time forced outage.,
1076,2017-08-10 18:00,2017-08-10 18:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,32.982,Operational Issues caused real time forced outage.,
1077,2017-08-10 17:30,2017-08-10 17:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,45.098,Operational Issues caused real time forced outage.,
1078,2017-08-10 17:00,2017-08-10 17:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,42.154,Operational Issues caused real time forced outage.,
1079,2017-08-10 9:00,2017-08-10 9:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,28.513,Operational Issues caused real time forced outage.,
1080,2017-08-10 8:00,2017-08-10 8:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,42.824,Operational Issues caused real time forced outage.,
1081,2017-08-09 12:00,2017-08-09 1:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,34.169,Operational Issues caused real time forced outage.,
1082,2017-08-08 23:30,2017-08-08 23:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,29.841,Operational Issues caused real time forced outage.,
1083,2017-08-09 21:00,2017-08-09 21:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,31.895,Operational Issues caused real time forced outage.,
1084,2017-08-24 8:00,2017-08-26 17:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,
1085,2017-08-24 8:00,2017-08-26 17:00,2017,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,
1086,2017-08-24 8:00,2017-08-26 17:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,
1087,2017-08-21 8:00,2017-08-23 18:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,
1088,2017-08-21 8:00,2017-08-23 18:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,
1089,2017-08-13 19:00,2017-08-13 19:30,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,34.33,Deviation from dispatch,
1090,2017-08-13 16:30,2017-08-13 17:00,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,32.57,Deviation from dispatch,
1091,2017-08-12 19:30,2017-08-12 20:00,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,35.75,Deviation from dispatch,
1092,2017-08-12 0:00,2017-08-12 0:30,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,30.3,Deviation from dispatch,
1093,2017-08-08 9:00,2017-08-08 9:30,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,31.54,Deviation from dispatch,
1094,2017-08-07 7:00,2017-08-07 7:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,10.2,TES Report - constrained off MW's.,
1095,2017-08-08 15:00,2017-08-08 15:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,15.2,TES Report - constrained off MW's.,
1096,2017-08-06 6:00,2017-08-06 6:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,TES Report - constrained off MW's.,
1097,2017-08-07 17:00,2017-08-07 17:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,TES Report - constrained off MW's.,
1098,2017-08-03 9:30,2017-08-03 10:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,41,GT1 logic issue,
1099,2017-08-15 9:30,2017-08-16 0:30,2017,8,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),36.258,ODOM,
1100,2017-08-16 0:00,2017-08-15 14:00,2017,8,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),127,ODOM,
1101,2017-08-14 13:30,2017-08-14 13:30,2017,8,KORL_GT3,KORL,Approved,Forced,63.397,FO,
1102,2017-08-14 9:00,2017-08-14 9:00,2017,8,KORL_GT3,KORL,Approved,Forced,13.347,FO,
1103,2017-08-14 9:30,2017-08-14 13:00,2017,8,KORL_GT3,KORL,Approved,Forced,100.1,FO,
1104,2017-11-13 12:00,2017-11-21 6:30,2017,11,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Scheduled (Planned),42.1,Annual plus Generator Rotor Changeout,
1105,2017-08-15 9:00,2017-08-15 9:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,26,Kemerton_GT12 tripped on start,
1106,2017-08-15 8:00,2017-08-15 8:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,156,"Kemerton_GT12 tripped on start
",
1107,2017-08-15 7:30,2017-08-15 7:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,57.2,"Kemerton_GT12 tripped on start
",
1108,2017-08-15 7:30,2017-08-15 7:30,2017,8,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,57.2,Kemerton_GT12 tripped on start,
1109,2017-08-15 8:30,2017-08-15 8:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,98.8,Kemerton_GT12 tripped on start triggering protection which affected Kemerton_GT11,
1110,2017-08-15 8:00,2017-08-15 8:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,156,"Kemerton_GT12 tripped on start triggering protection which affected Kemerton_GT11
",
1111,2017-08-15 7:30,2017-08-15 7:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,57.2,"Kemerton_GT12 tripped on start triggering protection which affected Kemerton_GT11
",
1112,2017-08-14 18:30,2017-08-14 18:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,104,Unit tripped,
1113,2017-08-14 18:30,2017-08-14 18:30,2017,8,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,132.6,Unit tripped,
1114,2017-08-14 18:00,2017-08-14 18:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,156,Unit tripped,
1115,2017-08-14 17:30,2017-08-14 17:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,88.4,Unit tripped,
1116,2017-08-10 14:30,2017-08-11 19:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,116,Main step up transformers found with Earth cables removed by Theft/Forced Entry to site. ,
1117,2017-08-18 16:30,2017-08-25 17:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),7,Load Derate,
1118,2017-08-02 6:00,2017-08-02 9:00,2017,8,MELK_G7,MELK,Approved,Forced,3,Centre CW pump outage,
1119,2017-08-05 5:30,2017-08-05 5:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,8,TES Report - constrained off MW's.,
1120,2017-08-05 15:30,2017-08-05 15:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,14,TES Report - constrained off MW's.,
1121,2017-08-03 7:30,2017-08-03 7:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,46,TES Report - constrained off MW's.,
1122,2017-08-03 7:00,2017-08-03 7:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,35,TES Report - constrained off MW's.,
1123,2017-08-03 6:30,2017-08-03 6:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,35,TES Report - constrained off MW's.,
1124,2017-08-04 16:30,2017-08-04 16:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,27,TES Report - constrained off MW's.,
1125,2017-08-04 14:30,2017-08-04 14:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,TES Report - constrained off MW's.,
1126,2017-07-31 7:30,2017-07-31 7:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,77,TES Report - constrained off MW's.,
1127,2017-07-31 7:00,2017-07-31 7:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,77,TES Report - constrained off MW's.,
1128,2017-07-31 6:30,2017-07-31 6:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,77,TES Report - constrained off MW's.,
1129,2017-07-31 6:00,2017-07-31 6:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,72,TES Report - constrained off MW's.,
1130,2017-07-31 5:30,2017-07-31 5:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,87,TES Report - constrained off MW's.,
1131,2017-07-31 5:00,2017-07-31 5:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,7,TES Report - constrained off MW's.,
1132,2017-08-01 17:00,2017-08-01 17:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,10,TES Report - constrained off MW's.,
1133,2017-07-30 7:30,2017-07-30 7:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,47,TES Report - constrained off MW's.,
1134,2017-07-30 7:00,2017-07-30 7:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,45,TES Report - constrained off MW's.,
1135,2017-07-30 6:30,2017-07-30 6:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,50,TES Report - constrained off MW's.,
1136,2017-07-31 16:30,2017-07-31 16:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,11,TES Report - constrained off MW's.,
1137,2017-07-30 5:30,2017-07-30 5:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,50,TES Report - constrained off MW's.,
1138,2017-07-30 6:00,2017-07-30 6:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,50,TES Report - constrained off MW's.,
1139,2017-08-21 8:00,2017-08-27 7:30,2017,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,
1140,2017-08-21 8:00,2017-08-27 7:30,2017,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,
1141,2017-08-21 8:00,2017-08-27 7:30,2017,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,
1142,2017-08-21 8:00,2017-08-27 7:30,2017,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,
1143,2017-08-11 4:00,2017-08-11 4:00,2017,8,KORL_GT3,KORL,Approved,Forced,46.713,FO,
1144,2017-08-11 1:30,2017-08-11 1:30,2017,8,KORL_GT3,KORL,Approved,Forced,20.02,FO,
1145,2017-08-11 2:00,2017-08-11 3:30,2017,8,KORL_GT3,KORL,Approved,Forced,100.1,FO,
1146,2017-08-09 6:00,2017-08-09 6:00,2017,8,KORL_GT3,KORL,Approved,Forced,23.356,FO,
1147,2017-08-10 0:00,2017-08-10 7:30,2017,8,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,ODOM,
1148,2017-08-10 0:30,2017-08-09 16:30,2017,8,STHRNCRS_EG,STHRNCRS,Approved,Forced,5,An unplanned load increase (?behind-the-fence?) led to a reduction in available capacity,
1149,2017-08-03 11:00,2017-08-03 11:00,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,14.63,Pinjarra Unit 2 ramping up from an outage,
1150,2017-08-03 10:30,2017-08-03 10:30,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,65.532,Pinjarra Unit 2 ramping up from an outage,
1151,2017-08-03 10:00,2017-08-03 10:00,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,74.157,Pinjarra Unit 2 ramping up from an outage,
1152,2017-08-03 9:30,2017-08-03 9:30,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,73.963,Pinjarra Unit 2 ramping up from an outage,
1153,2017-08-03 9:00,2017-08-03 9:00,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,105.21,Pinjarra Unit 2 ramping up from an outage,
1154,2017-08-03 8:30,2017-08-03 8:30,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,138.696,Pinjarra Unit 2 ramping up from an outage,
1155,2017-08-03 23:00,2017-08-03 23:30,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,34.91,Deviation from dispatch,
1156,2017-08-01 13:00,2017-08-01 14:00,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,32.21,Deviation from dispatch,
1157,2017-08-24 0:30,2017-08-23 13:00,2017,8,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Forced,31.69,Deviation from dispatch,
1158,2017-08-19 15:30,2017-08-19 16:30,2017,8,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Forced,30.28,Deviation from dispatch,
1159,2017-08-10 22:00,2017-08-11 7:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),42.526,Planned outage to replace Mill feeder belt.,
1160,2017-08-02 20:30,2017-08-02 20:30,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Pinjarra Unit 2 tripped due to blade path temperature deviation,
1161,2017-08-02 20:00,2017-08-02 20:00,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,133.988,Pinjarra Unit 2 tripped due to blade path temperature deviation,
1162,2017-08-02 21:00,2017-08-03 8:00,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Pinjarra Unit 2 tripped due to blade path temperature deviation,
1163,2017-08-08 23:30,2017-08-09 5:30,2017,8,KORL_GT3,KORL,Approved,Forced,100.1,FO,
1164,2017-08-08 23:00,2017-08-08 23:00,2017,8,KORL_GT3,KORL,Approved,Forced,26.693,FO,
1165,2017-08-26 18:00,2017-08-28 7:30,2017,8,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Water wash,
1166,2017-08-11 16:30,2017-08-18 16:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),7,Load Derate,
1167,2017-07-28 17:30,2017-07-28 17:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,95.911,Operational Issues caused real time forced outage.,
1168,2017-07-27 10:00,2017-07-27 10:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,37.105,Operational Issues caused real time forced outage.,
1169,2017-07-27 5:00,2017-07-27 5:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,27.365,Operational Issues caused real time forced outage.,
1170,2017-07-27 4:00,2017-07-27 4:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,21.129,Operational Issues caused real time forced outage.,
1171,2017-07-27 3:30,2017-07-27 3:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,28.282,Operational Issues caused real time forced outage.,
1172,2017-07-27 1:30,2017-07-27 1:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,25.08,Operational Issues caused real time forced outage.,
1173,2017-07-25 11:00,2017-07-25 11:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,25.694,Operational Issues caused real time forced outage.,
1174,2017-07-25 10:00,2017-07-25 10:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,28.811,Operational Issues caused real time forced outage.,
1175,2017-08-08 9:00,2017-08-08 10:30,2017,8,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),127,ODOM,
1176,2017-08-11 12:00,2017-10-07 17:00,2017,8,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,Steam Turbine & Gas Turbine Outage,
1177,2017-08-11 12:00,2017-10-07 17:00,2017,8,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Scheduled (Planned),243.956,Steam Turbine & Gas Turbine Outage,
1178,2017-07-24 16:00,2017-07-24 16:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,159.554,Operational Issues caused real time forced outage.,
1179,2017-07-24 11:30,2017-07-24 11:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,161.079,Operational Issues caused real time forced outage.,
1180,2017-07-23 15:30,2017-07-24 7:30,2017,7,STHRNCRS_EG,STHRNCRS,Approved,Forced,10,"Unexpected behind-the-fence load demand, which reduced the available export capacity.  ",
1181,2017-08-11 22:00,2017-08-12 11:30,2017,8,PMC_AG,PMC,Approved,Scheduled (Planned),335,Main Cooling Water Debris Filter gearbox repair.,
